no,time,pressue,speed
6139,13,-1,4.00
6139,14,8,7.00
6139,15,-1,7.00
6139,16,-3,6.00
6139,17,-5,7.00
6139,18,5,8.00
6139,19,4,8.00
6140,0,0,0.00
6140,1,1,0.00
6140,2,4,0.00
6140,3,6,-3.00
6140,4,9,2.00
6140,5,1,2.00
6140,6,9,6.00
6140,7,6,8.00
6140,8,-2,8.00
6140,9,4,8.00
6140,10,3,7.00
6140,11,0,7.00
6140,12,1,7.00
6140,13,7,11.00
6140,14,1,11.00
6140,15,-1,11.00
6140,16,-5,14.00
6140,17,-2,14.00
6140,18,-2,15.00
6140,19,-4,17.00
6141,0,-3,0.00
6141,1,-5,-2.00
6141,2,-3,-1.00
6141,3,-2,-2.00
6141,4,4,-2.00
6141,5,4,-2.00
6141,6,0,-2.00
6141,7,4,0.00
6141,8,0,0.00
6141,9,-1,0.00
6141,10,-3,0.00
6141,11,9,-5.00
6141,12,1,-5.00
6141,13,9,-9.00
6141,14,4,-8.00
6141,15,6,-10.00
6141,16,4,-11.00
6141,17,0,-11.00
6141,18,-3,-11.00
6141,19,2,-11.00
6142,0,-3,0.00
6142,1,-5,0.00
6142,2,-1,0.00
6142,3,-1,0.00
6142,4,7,0.00
6142,5,0,0.00
6142,6,5,0.00
6142,7,4,0.00
6142,8,4,0.00
6142,9,-5,-1.00
6142,10,8,-1.00
6142,11,3,-1.00
6142,12,2,-2.00
6142,13,3,-2.00
6142,14,2,-3.00
6142,15,5,-2.00
6142,16,3,-3.00
6142,17,-3,-3.00
6142,18,-2,-2.00
6142,19,-2,-2.00
6143,0,1,0.00
6143,1,5,0.00
6143,2,1,0.00
6143,3,-2,0.00
6143,4,6,-1.00
6143,5,2,-1.00
6143,6,0,-1.00
6143,7,-1,-1.00
6143,8,2,0.00
6143,9,2,1.00
6143,10,5,1.00
6143,11,6,1.00
6143,12,-4,0.00
6143,13,-1,0.00
6143,14,-3,0.00
6143,15,-4,-2.00
6143,16,-1,-2.00
6143,17,9,-7.00
6143,18,3,-9.00
6143,19,-3,-9.00
6144,0,6,2.00
6144,1,0,2.00
6144,2,2,2.00
6144,3,-4,2.00
6144,4,-2,2.00
6144,5,5,3.00
6144,6,2,3.00
6144,7,-4,3.00
6144,8,6,3.00
6144,9,-2,4.00
6144,10,4,4.00
6144,11,1,4.00
6144,12,3,3.00
6144,13,-5,3.00
6144,14,5,0.00
6144,15,0,0.00
6144,16,7,0.00
6144,17,9,1.00
6144,18,-4,3.00
6144,19,5,3.00
6145,0,10,5.00
6145,1,7,5.00
6145,2,-4,3.00
6145,3,7,3.00
6145,4,4,2.00
6145,5,-5,4.00
6145,6,3,5.00
6145,7,1,5.00
6145,8,2,5.00
6145,9,-5,5.00
6145,10,4,3.00
6145,11,1,3.00
6145,12,6,0.00
6145,13,6,-2.00
6145,14,0,-2.00
6145,15,-1,-2.00
6145,16,0,-2.00
6145,17,-5,-2.00
6145,18,1,-2.00
6145,19,5,0.00
6146,0,2,0.00
6146,1,0,0.00
6146,2,10,7.00
6146,3,-4,5.00
6146,4,8,3.00
6146,5,1,3.00
6146,6,1,3.00
6146,7,9,-2.00
6146,8,-4,-4.00
6146,9,6,-3.00
6146,10,7,0.00
6146,11,1,0.00
6146,12,-3,1.00
6146,13,7,1.00
6146,14,7,4.00
6146,15,-5,2.00
6146,16,6,5.00
6146,17,10,5.00
6146,18,8,8.00
6146,19,10,2.00
6147,0,-1,0.00
6147,1,0,0.00
6147,2,8,-3.00
6147,3,10,-8.00
6147,4,1,-8.00
6147,5,0,-8.00
6147,6,-3,-8.00
6147,7,4,-6.00
6147,8,1,-6.00
6147,9,3,-5.00
6147,10,9,-4.00
6147,11,6,-1.00
6147,12,-4,-1.00
6147,13,-3,-1.00
6147,14,2,-1.00
6147,15,3,0.00
6147,16,6,3.00
6147,17,7,2.00
6147,18,0,2.00
6147,19,10,1.00
6148,0,-1,0.00
6148,1,9,1.00
6148,2,4,3.00
6148,3,10,0.00
6148,4,-4,-1.00
6148,5,9,-6.00
6148,6,10,-9.00
6148,7,-5,-8.00
6148,8,10,-6.00
6148,9,7,-5.00
6148,10,1,-5.00
6148,11,2,-4.00
6148,12,-5,-2.00
6148,13,3,-1.00
6148,14,-4,-2.00
6148,15,9,-6.00
6148,16,10,-2.00
6148,17,3,-2.00
6148,18,4,-1.00
6148,19,0,-1.00
6149,0,4,0.00
6149,1,3,0.00
6149,2,10,-1.00
6149,3,-2,-1.00
6149,4,5,-3.00
6149,5,4,-2.00
6149,6,2,-2.00
6149,7,-5,0.00
6149,8,0,0.00
6149,9,1,0.00
6149,10,3,0.00
6149,11,8,2.00
6149,12,9,4.00
6149,13,-3,3.00
6149,14,1,3.00
6149,15,10,6.00
6149,16,-4,4.00
6149,17,5,4.00
6149,18,6,6.00
6149,19,-2,7.00
6150,0,-3,0.00
6150,1,5,0.00
6150,2,7,-3.00
6150,3,7,-1.00
6150,4,10,-5.00
6150,5,6,-5.00
6150,6,5,-7.00
6150,7,-1,-7.00
6150,8,-3,-7.00
6150,9,-4,-8.00
6150,10,7,-9.00
6150,11,1,-9.00
6150,12,0,-9.00
6150,13,0,-9.00
6150,14,8,-13.00
6150,15,6,-14.00
6150,16,6,-13.00
6150,17,10,-8.00
6150,18,-5,-9.00
6150,19,5,-7.00
6151,0,0,0.00
6151,1,-5,2.00
6151,2,-1,2.00
6151,3,-1,2.00
6151,4,5,0.00
6151,5,-5,-1.00
6151,6,-4,-3.00
6151,7,-2,-3.00
6151,8,6,-1.00
6151,9,-4,-3.00
6151,10,3,-3.00
6151,11,-5,-1.00
6151,12,-3,0.00
6151,13,3,0.00
6151,14,5,3.00
6151,15,-4,2.00
6151,16,6,4.00
6151,17,8,1.00
6151,18,5,-1.00
6151,19,5,-1.00
6152,0,8,4.00
6152,1,-4,2.00
6152,2,-4,2.00
6152,3,-3,1.00
6152,4,-1,1.00
6152,5,-1,1.00
6152,6,9,-3.00
6152,7,-3,-5.00
6152,8,0,-5.00
6152,9,6,-8.00
6152,10,-2,-7.00
6152,11,10,-7.00
6152,12,-1,-7.00
6152,13,6,-7.00
6152,14,-5,-7.00
6152,15,1,-7.00
6152,16,1,-7.00
6152,17,-5,-7.00
6152,18,10,-7.00
6152,19,1,-7.00
6153,0,-4,1.00
6153,1,-1,1.00
6153,2,0,1.00
6153,3,10,1.00
6153,4,10,-1.00
6153,5,10,6.00
6153,6,6,5.00
6153,7,7,9.00
6153,8,10,13.00
6153,9,2,13.00
6153,10,7,11.00
6153,11,7,11.00
6153,12,4,10.00
6153,13,5,9.00
6153,14,0,9.00
6153,15,0,9.00
6153,16,6,6.00
6153,17,9,6.00
6153,18,-5,6.00
6153,19,10,2.00
6154,0,9,4.00
6154,1,-4,5.00
6154,2,1,5.00
6154,3,5,7.00
6154,4,2,7.00
6154,5,1,7.00
6154,6,10,6.00
6154,7,2,6.00
6154,8,-2,6.00
6154,9,-4,4.00
6154,10,10,0.00
6154,11,-2,0.00
6154,12,-4,-1.00
6154,13,3,-1.00
6154,14,0,-1.00
6154,15,7,3.00
6154,16,2,3.00
6154,17,7,0.00
6154,18,8,1.00
6154,19,5,0.00
6155,0,-3,0.00
6155,1,3,-1.00
6155,2,2,-1.00
6155,3,-1,-1.00
6155,4,7,2.00
6155,5,-2,2.00
6155,6,2,2.00
6155,7,5,4.00
6155,8,0,4.00
6155,9,6,5.00
6155,10,-2,5.00
6155,11,2,5.00
6155,12,-5,7.00
6155,13,4,9.00
6155,14,-4,11.00
6155,15,-1,11.00
6155,16,1,11.00
6155,17,-5,11.00
6155,18,-5,8.00
6155,19,5,8.00
6156,0,2,1.00
6156,1,4,1.00
6156,2,2,1.00
6156,3,-2,1.00
6156,4,7,2.00
6156,5,4,4.00
6156,6,6,5.00
6156,7,3,5.00
6156,8,-5,8.00
6156,9,8,7.00
6156,10,-1,7.00
6156,11,8,7.00
6156,12,5,7.00
6156,13,-2,7.00
6156,14,2,7.00
6156,15,-3,8.00
6156,16,9,3.00
6156,17,-5,0.00
6156,18,4,-1.00
6156,19,10,-3.00
6157,0,7,3.00
6157,1,-3,3.00
6157,2,7,2.00
6157,3,0,2.00
6157,4,1,2.00
6157,5,2,2.00
6157,6,10,-4.00
6157,7,-4,-2.00
6157,8,3,-3.00
6157,9,3,-2.00
6157,10,8,0.00
6157,11,9,1.00
6157,12,9,5.00
6157,13,0,5.00
6157,14,-1,5.00
6157,15,-4,7.00
6157,16,-3,7.00
6157,17,3,6.00
6157,18,-2,6.00
6157,19,-2,6.00
6158,0,-5,0.00
6158,1,-3,1.00
6158,2,4,3.00
6158,3,0,3.00
6158,4,-2,2.00
6158,5,-1,2.00
6158,6,9,5.00
6158,7,9,6.00
6158,8,2,5.00
6158,9,-5,6.00
6158,10,-4,4.00
6158,11,-5,4.00
6158,12,0,4.00
6158,13,8,-1.00
6158,14,-3,-1.00
6158,15,-3,-1.00
6158,16,5,-4.00
6158,17,8,-3.00
6158,18,-2,-3.00
6158,19,3,-4.00
6159,0,-1,0.00
6159,1,8,-1.00
6159,2,4,-3.00
6159,3,4,-2.00
6159,4,-2,-2.00
6159,5,6,-2.00
6159,6,10,2.00
6159,7,0,2.00
6159,8,-3,1.00
6159,9,5,-1.00
6159,10,3,-1.00
6159,11,4,-1.00
6159,12,8,-1.00
6159,13,1,-1.00
6159,14,7,3.00
6159,15,3,3.00
6159,16,7,3.00
6159,17,5,1.00
6159,18,-2,2.00
6159,19,5,2.00
6160,0,8,-2.00
6160,1,-5,-2.00
6160,2,0,-2.00
6160,3,1,-2.00
6160,4,7,-5.00
6160,5,-2,-5.00
6160,6,-2,-5.00
6160,7,0,-5.00
6160,8,0,-5.00
6160,9,6,-1.00
6160,10,1,-1.00
6160,11,-2,-2.00
6160,12,5,-2.00
6160,13,5,-4.00
6160,14,10,-4.00
6160,15,-4,-6.00
6160,16,-1,-6.00
6160,17,-5,-5.00
6160,18,-5,-6.00
6160,19,-1,-6.00
6161,0,4,-1.00
6161,1,3,0.00
6161,2,-4,1.00
6161,3,5,4.00
6161,4,-1,4.00
6161,5,5,3.00
6161,6,-3,3.00
6161,7,2,2.00
6161,8,-4,3.00
6161,9,5,1.00
6161,10,-3,0.00
6161,11,1,0.00
6161,12,8,0.00
6161,13,0,0.00
6161,14,6,3.00
6161,15,-2,2.00
6161,16,5,0.00
6161,17,-5,-2.00
6161,18,6,-2.00
6161,19,10,1.00
6162,0,3,-1.00
6162,1,3,-1.00
6162,2,8,-2.00
6162,3,5,-3.00
6162,4,2,-3.00
6162,5,4,-2.00
6162,6,6,1.00
6162,7,-5,3.00
6162,8,2,3.00
6162,9,3,3.00
6162,10,4,3.00
6162,11,9,4.00
6162,12,7,3.00
6162,13,7,0.00
6162,14,4,0.00
6162,15,-1,0.00
6162,16,-2,0.00
6162,17,3,1.00
6162,18,-4,1.00
6162,19,9,3.00
6163,0,10,-3.00
6163,1,9,-2.00
6163,2,7,0.00
6163,3,-2,0.00
6163,4,6,3.00
6163,5,5,3.00
6163,6,7,0.00
6163,7,2,0.00
6163,8,-4,0.00
6163,9,1,0.00
6163,10,-2,0.00
6163,11,2,1.00
6163,12,-5,1.00
6163,13,7,4.00
6163,14,2,4.00
6163,15,1,4.00
6163,16,7,8.00
6163,17,-1,8.00
6163,18,9,7.00
6163,19,-4,7.00
6164,0,7,-4.00
6164,1,-1,-4.00
6164,2,-1,-4.00
6164,3,0,-4.00
6164,4,8,-9.00
6164,5,-3,-9.00
6164,6,-3,-8.00
6164,7,9,-12.00
6164,8,2,-13.00
6164,9,9,-10.00
6164,10,3,-12.00
6164,11,4,-12.00
6164,12,8,-11.00
6164,13,4,-9.00
6164,14,-3,-8.00
6164,15,1,-8.00
6164,16,-3,-9.00
6164,17,4,-8.00
6164,18,9,-11.00
6164,19,-2,-12.00
6165,0,1,0.00
6165,1,-5,2.00
6165,2,-1,2.00
6165,3,0,2.00
6165,4,2,2.00
6165,5,-3,3.00
6165,6,5,0.00
6165,7,9,-1.00
6165,8,6,-3.00
6165,9,3,-4.00
6165,10,-4,-4.00
6165,11,-2,-4.00
6165,12,8,-3.00
6165,13,8,-2.00
6165,14,-3,-3.00
6165,15,6,0.00
6165,16,8,1.00
6165,17,6,-2.00
6165,18,8,2.00
6165,19,-4,0.00
6166,0,-5,-2.00
6166,1,0,-2.00
6166,2,2,-2.00
6166,3,-2,-3.00
6166,4,2,-3.00
6166,5,-3,-3.00
6166,6,-3,-3.00
6166,7,-2,-3.00
6166,8,1,-3.00
6166,9,0,-3.00
6166,10,4,-3.00
6166,11,4,-4.00
6166,12,-3,-3.00
6166,13,0,-3.00
6166,14,8,-3.00
6166,15,5,-1.00
6166,16,2,-1.00
6166,17,3,0.00
6166,18,3,0.00
6166,19,2,1.00
6167,0,-4,0.00
6167,1,3,-1.00
6167,2,4,1.00
6167,3,-5,0.00
6167,4,4,0.00
6167,5,5,1.00
6167,6,10,6.00
6167,7,1,6.00
6167,8,-4,6.00
6167,9,1,6.00
6167,10,4,6.00
6167,11,-4,6.00
6167,12,1,6.00
6167,13,-3,7.00
6167,14,-3,7.00
6167,15,8,10.00
6167,16,-5,9.00
6167,17,-4,10.00
6167,18,9,16.00
6167,19,0,16.00
6168,0,-1,0.00
6168,1,4,1.00
6168,2,-5,1.00
6168,3,-3,1.00
6168,4,0,1.00
6168,5,-2,1.00
6168,6,6,1.00
6168,7,6,1.00
6168,8,-4,1.00
6168,9,-1,1.00
6168,10,-2,1.00
6168,11,3,1.00
6168,12,8,4.00
6168,13,0,4.00
6168,14,1,4.00
6168,15,9,4.00
6168,16,5,5.00
6168,17,-2,5.00
6168,18,2,5.00
6168,19,1,5.00
6169,0,10,6.00
6169,1,3,6.00
6169,2,7,7.00
6169,3,-2,7.00
6169,4,-5,9.00
6169,5,-5,12.00
6169,6,9,8.00
6169,7,-1,8.00
6169,8,8,12.00
6169,9,-3,11.00
6169,10,0,11.00
6169,11,4,11.00
6169,12,-5,11.00
6169,13,3,11.00
6169,14,2,11.00
6169,15,9,12.00
6169,16,9,17.00
6169,17,6,19.00
6169,18,-2,20.00
6169,19,-1,20.00
6170,0,-1,0.00
6170,1,0,0.00
6170,2,3,0.00
6170,3,-1,0.00
6170,4,-5,1.00
6170,5,1,1.00
6170,6,8,-3.00
6170,7,-1,-3.00
6170,8,7,-4.00
6170,9,8,-2.00
6170,10,4,-3.00
6170,11,2,-3.00
6170,12,4,-3.00
6170,13,-2,-3.00
6170,14,-3,-3.00
6170,15,3,-3.00
6170,16,9,-3.00
6170,17,6,-4.00
6170,18,4,-5.00
6170,19,7,-7.00
6171,0,6,0.00
6171,1,7,-3.00
6171,2,-1,-3.00
6171,3,-4,-3.00
6171,4,2,-2.00
6171,5,1,-2.00
6171,6,5,0.00
6171,7,4,0.00
6171,8,-5,-3.00
6171,9,-1,-3.00
6171,10,-4,-5.00
6171,11,0,-5.00
6171,12,6,-1.00
6171,13,3,0.00
6171,14,9,5.00
6171,15,7,1.00
6171,16,10,1.00
6171,17,8,1.00
6171,18,-1,1.00
6171,19,-4,1.00
6172,0,4,1.00
6172,1,8,0.00
6172,2,9,-6.00
6172,3,3,-6.00
6172,4,4,-6.00
6172,5,3,-6.00
6172,6,7,-8.00
6172,7,0,-8.00
6172,8,3,-9.00
6172,9,8,-7.00
6172,10,-3,-7.00
6172,11,2,-7.00
6172,12,0,-7.00
6172,13,1,-7.00
6172,14,5,-8.00
6172,15,1,-8.00
6172,16,-1,-8.00
6172,17,-3,-8.00
6172,18,10,-11.00
6172,19,3,-10.00
6173,0,-3,1.00
6173,1,3,2.00
6173,2,8,6.00
6173,3,10,2.00
6173,4,8,-2.00
6173,5,3,-1.00
6173,6,-3,0.00
6173,7,1,0.00
6173,8,2,0.00
6173,9,1,0.00
6173,10,3,0.00
6173,11,8,2.00
6173,12,5,1.00
6173,13,-2,1.00
6173,14,10,-1.00
6173,15,4,0.00
6173,16,-5,-2.00
6173,17,7,-6.00
6173,18,3,-6.00
6173,19,8,-4.00
6174,0,-5,2.00
6174,1,-2,2.00
6174,2,7,3.00
6174,3,2,4.00
6174,4,-5,1.00
6174,5,0,1.00
6174,6,-5,-2.00
6174,7,5,-2.00
6174,8,0,-2.00
6174,9,8,1.00
6174,10,8,1.00
6174,11,10,1.00
6174,12,2,1.00
6174,13,3,1.00
6174,14,6,0.00
6174,15,1,0.00
6174,16,-5,-3.00
6174,17,7,0.00
6174,18,9,2.00
6174,19,6,5.00
6175,0,7,4.00
6175,1,10,7.00
6175,2,-2,6.00
6175,3,0,6.00
6175,4,7,5.00
6175,5,6,5.00
6175,6,-3,5.00
6175,7,-2,5.00
6175,8,8,8.00
6175,9,-4,9.00
6175,10,-1,9.00
6175,11,3,9.00
6175,12,-3,9.00
6175,13,-3,9.00
6175,14,-3,8.00
6175,15,-3,8.00
6175,16,6,5.00
6175,17,3,5.00
6175,18,-3,4.00
6175,19,-1,4.00
6176,0,6,-3.00
6176,1,5,-2.00
6176,2,-3,-1.00
6176,3,6,-1.00
6176,4,-3,-2.00
6176,5,7,-5.00
6176,6,-4,-5.00
6176,7,2,-5.00
6176,8,-5,-4.00
6176,9,10,1.00
6176,10,3,2.00
6176,11,-3,2.00
6176,12,-1,2.00
6176,13,4,3.00
6176,14,-4,5.00
6176,15,-5,8.00
6176,16,3,7.00
6176,17,4,6.00
6176,18,3,6.00
6176,19,-1,6.00
6177,0,-2,0.00
6177,1,0,0.00
6177,2,7,0.00
6177,3,-1,0.00
6177,4,3,0.00
6177,5,-2,0.00
6177,6,-5,0.00
6177,7,8,-2.00
6177,8,0,-2.00
6177,9,4,-2.00
6177,10,4,-2.00
6177,11,5,-3.00
6177,12,-1,-3.00
6177,13,-5,-6.00
6177,14,5,-6.00
6177,15,-2,-6.00
6177,16,4,-6.00
6177,17,6,-8.00
6177,18,6,-7.00
6177,19,-4,-5.00
6178,0,9,-1.00
6178,1,-3,-1.00
6178,2,6,0.00
6178,3,-5,1.00
6178,4,2,0.00
6178,5,-5,0.00
6178,6,-4,0.00
6178,7,-4,-2.00
6178,8,9,-1.00
6178,9,7,0.00
6178,10,8,4.00
6178,11,-3,4.00
6178,12,0,4.00
6178,13,-2,4.00
6178,14,-2,4.00
6178,15,10,9.00
6178,16,2,9.00
6178,17,8,11.00
6178,18,5,11.00
6178,19,1,11.00
6179,0,7,2.00
6179,1,6,4.00
6179,2,-4,5.00
6179,3,2,5.00
6179,4,3,5.00
6179,5,-4,3.00
6179,6,-1,3.00
6179,7,-2,3.00
6179,8,-5,3.00
6179,9,9,0.00
6179,10,7,0.00
6179,11,7,4.00
6179,12,10,3.00
6179,13,-3,4.00
6179,14,9,0.00
6179,15,-2,0.00
6179,16,7,2.00
6179,17,-3,3.00
6179,18,-5,3.00
6179,19,0,3.00
6180,0,3,-1.00
6180,1,-4,1.00
6180,2,3,1.00
6180,3,3,-1.00
6180,4,7,0.00
6180,5,0,0.00
6180,6,3,0.00
6180,7,-3,1.00
6180,8,4,1.00
6180,9,-5,3.00
6180,10,-2,3.00
6180,11,2,3.00
6180,12,0,3.00
6180,13,2,3.00
6180,14,1,3.00
6180,15,-5,5.00
6180,16,9,8.00
6180,17,7,7.00
6180,18,3,6.00
6180,19,4,6.00
6181,0,3,0.00
6181,1,8,-2.00
6181,2,2,-2.00
6181,3,4,-3.00
6181,4,1,-3.00
6181,5,3,-2.00
6181,6,1,-2.00
6181,7,7,-2.00
6181,8,8,-2.00
6181,9,2,-2.00
6181,10,5,0.00
6181,11,0,0.00
6181,12,-4,1.00
6181,13,4,2.00
6181,14,2,2.00
6181,15,0,2.00
6181,16,6,2.00
6181,17,1,2.00
6181,18,8,-1.00
6181,19,2,-1.00
6182,0,3,-1.00
6182,1,9,4.00
6182,2,1,4.00
6182,3,-3,4.00
6182,4,-1,4.00
6182,5,5,4.00
6182,6,6,5.00
6182,7,0,5.00
6182,8,3,5.00
6182,9,-2,5.00
6182,10,10,8.00
6182,11,9,4.00
6182,12,-1,4.00
6182,13,4,6.00
6182,14,-3,6.00
6182,15,-5,5.00
6182,16,9,5.00
6182,17,6,4.00
6182,18,-2,3.00
6182,19,7,0.00
6183,0,9,0.00
6183,1,8,4.00
6183,2,0,4.00
6183,3,-3,4.00
6183,4,1,4.00
6183,5,-1,4.00
6183,6,10,0.00
6183,7,9,2.00
6183,8,6,4.00
6183,9,9,1.00
6183,10,7,3.00
6183,11,10,-3.00
6183,12,-1,-3.00
6183,13,10,-9.00
6183,14,-5,-11.00
6183,15,8,-10.00
6183,16,-5,-7.00
6183,17,-2,-7.00
6183,18,-2,-7.00
6183,19,-2,-7.00
6184,0,7,-3.00
6184,1,-1,-3.00
6184,2,-4,-1.00
6184,3,2,0.00
6184,4,2,1.00
6184,5,6,-1.00
6184,6,3,-2.00
6184,7,-5,-2.00
6184,8,1,-2.00
6184,9,8,3.00
6184,10,10,9.00
6184,11,9,15.00
6184,12,0,15.00
6184,13,-3,16.00
6184,14,9,13.00
6184,15,3,13.00
6184,16,3,14.00
6184,17,3,12.00
6184,18,7,14.00
6184,19,8,16.00
6185,0,-2,1.00
6185,1,-3,2.00
6185,2,8,3.00
6185,3,6,5.00
6185,4,0,5.00
6185,5,-2,5.00
6185,6,-5,5.00
6185,7,9,9.00
6185,8,6,7.00
6185,9,1,7.00
6185,10,6,4.00
6185,11,-5,7.00
6185,12,-3,7.00
6185,13,-2,7.00
6185,14,1,7.00
6185,15,-5,10.00
6185,16,-2,10.00
6185,17,2,10.00
6185,18,8,6.00
6185,19,8,10.00
6186,0,8,0.00
6186,1,-1,0.00
6186,2,-2,0.00
6186,3,0,0.00
6186,4,-3,0.00
6186,5,5,2.00
6186,6,1,2.00
6186,7,3,4.00
6186,8,2,4.00
6186,9,-2,5.00
6186,10,-5,3.00
6186,11,3,2.00
6186,12,-2,3.00
6186,13,1,3.00
6186,14,-5,3.00
6186,15,6,2.00
6186,16,9,6.00
6186,17,10,0.00
6186,18,2,-1.00
6186,19,-1,-1.00
6187,0,8,-1.00
6187,1,5,-1.00
6187,2,5,-1.00
6187,3,-5,0.00
6187,4,10,2.00
6187,5,9,-2.00
6187,6,0,-2.00
6187,7,-4,-2.00
6187,8,0,-2.00
6187,9,5,0.00
6187,10,4,0.00
6187,11,0,0.00
6187,12,2,0.00
6187,13,4,-1.00
6187,14,-3,-1.00
6187,15,4,0.00
6187,16,2,0.00
6187,17,9,2.00
6187,18,-2,2.00
6187,19,4,1.00
6188,0,0,0.00
6188,1,-2,0.00
6188,2,4,-2.00
6188,3,-1,-2.00
6188,4,2,-2.00
6188,5,3,-2.00
6188,6,0,-2.00
6188,7,4,-4.00
6188,8,3,-4.00
6188,9,-3,-4.00
6188,10,5,-3.00
6188,11,2,-3.00
6188,12,5,-3.00
6188,13,2,-2.00
6188,14,1,-2.00
6188,15,5,-1.00
6188,16,7,-1.00
6188,17,6,-3.00
6188,18,-3,-4.00
6188,19,8,-4.00
6189,0,9,2.00
6189,1,-4,4.00
6189,2,-4,4.00
6189,3,4,3.00
6189,4,1,3.00
6189,5,9,2.00
6189,6,9,-3.00
6189,7,4,-4.00
6189,8,2,-3.00
6189,9,-1,-3.00
6189,10,-1,-3.00
6189,11,5,-5.00
6189,12,7,-5.00
6189,13,6,-8.00
6189,14,2,-9.00
6189,15,5,-9.00
6189,16,-4,-7.00
6189,17,0,-7.00
6189,18,-5,-7.00
6189,19,10,-3.00
6190,0,-3,1.00
6190,1,-1,1.00
6190,2,9,-3.00
6190,3,6,-5.00
6190,4,-3,-4.00
6190,5,1,-4.00
6190,6,10,2.00
6190,7,4,2.00
6190,8,1,2.00
6190,9,-1,2.00
6190,10,-5,4.00
6190,11,-3,5.00
6190,12,-5,5.00
6190,13,2,5.00
6190,14,7,2.00
6190,15,4,2.00
6190,16,3,1.00
6190,17,-1,1.00
6190,18,2,0.00
6190,19,9,4.00
6191,0,1,0.00
6191,1,-3,1.00
6191,2,0,1.00
6191,3,7,5.00
6191,4,-2,5.00
6191,5,0,5.00
6191,6,3,3.00
6191,7,8,7.00
6191,8,5,5.00
6191,9,7,2.00
6191,10,-1,2.00
6191,11,9,-2.00
6191,12,10,3.00
6191,13,-5,0.00
6191,14,10,1.00
6191,15,1,1.00
6191,16,7,-2.00
6191,17,1,-2.00
6191,18,3,-2.00
6191,19,6,-2.00
6192,0,3,0.00
6192,1,-4,0.00
6192,2,0,0.00
6192,3,-3,0.00
6192,4,-4,1.00
6192,5,-5,3.00
6192,6,-3,2.00
6192,7,10,-1.00
6192,8,4,1.00
6192,9,7,4.00
6192,10,6,5.00
6192,11,4,4.00
6192,12,7,7.00
6192,13,-2,7.00
6192,14,0,7.00
6192,15,-5,4.00
6192,16,4,4.00
6192,17,-5,2.00
6192,18,0,2.00
6192,19,-3,3.00
6193,0,-2,0.00
6193,1,6,0.00
6193,2,8,-4.00
6193,3,7,-4.00
6193,4,3,-4.00
6193,5,9,1.00
6193,6,0,1.00
6193,7,4,2.00
6193,8,4,2.00
6193,9,10,0.00
6193,10,8,0.00
6193,11,8,1.00
6193,12,-4,-1.00
6193,13,5,0.00
6193,14,2,-1.00
6193,15,4,-3.00
6193,16,9,-6.00
6193,17,-4,-4.00
6193,18,-5,-1.00
6193,19,10,-1.00
6194,0,-4,1.00
6194,1,5,4.00
6194,2,5,4.00
6194,3,10,3.00
6194,4,1,3.00
6194,5,5,3.00
6194,6,8,0.00
6194,7,5,1.00
6194,8,4,0.00
6194,9,-5,1.00
6194,10,0,1.00
6194,11,3,1.00
6194,12,-4,-1.00
6194,13,5,1.00
6194,14,-4,2.00
6194,15,-3,2.00
6194,16,3,3.00
6194,17,3,4.00
6194,18,-3,5.00
6194,19,2,5.00
6195,0,6,-2.00
6195,1,-2,-1.00
6195,2,4,1.00
6195,3,-2,1.00
6195,4,7,3.00
6195,5,-4,1.00
6195,6,-3,2.00
6195,7,3,2.00
6195,8,4,2.00
6195,9,5,-1.00
6195,10,-5,2.00
6195,11,-1,2.00
6195,12,-4,0.00
6195,13,-5,0.00
6195,14,-5,0.00
6195,15,1,0.00
6195,16,3,1.00
6195,17,-2,2.00
6195,18,1,2.00
6195,19,3,2.00
6196,0,0,0.00
6196,1,-1,0.00
6196,2,-2,0.00
6196,3,5,0.00
6196,4,3,0.00
6196,5,-1,0.00
6196,6,2,0.00
6196,7,7,-3.00
6196,8,1,-3.00
6196,9,8,-5.00
6196,10,8,-6.00
6196,11,1,-6.00
6196,12,6,-3.00
6196,13,2,-3.00
6196,14,-1,-3.00
6196,15,-3,-3.00
6196,16,-5,-2.00
6196,17,6,-5.00
6196,18,-2,-5.00
6196,19,0,-5.00
6197,0,1,0.00
6197,1,7,1.00
6197,2,-4,2.00
6197,3,6,3.00
6197,4,-5,4.00
6197,5,8,8.00
6197,6,2,8.00
6197,7,-3,8.00
6197,8,0,8.00
6197,9,4,8.00
6197,10,3,8.00
6197,11,4,7.00
6197,12,4,6.00
6197,13,-2,7.00
6197,14,-2,8.00
6197,15,8,3.00
6197,16,6,3.00
6197,17,10,-3.00
6197,18,1,-3.00
6197,19,-3,-3.00
6198,0,2,1.00
6198,1,2,0.00
6198,2,10,-2.00
6198,3,0,-2.00
6198,4,1,-2.00
6198,5,4,0.00
6198,6,2,0.00
6198,7,7,-3.00
6198,8,3,-3.00
6198,9,0,-3.00
6198,10,-5,-1.00
6198,11,1,-1.00
6198,12,6,-3.00
6198,13,1,-3.00
6198,14,10,0.00
6198,15,0,0.00
6198,16,0,0.00
6198,17,6,1.00
6198,18,0,1.00
6198,19,-1,1.00
6199,0,-2,0.00
6199,1,1,0.00
6199,2,-1,0.00
6199,3,5,-2.00
6199,4,6,-2.00
6199,5,-4,-2.00
6199,6,5,-2.00
6199,7,-5,0.00
6199,8,-1,0.00
6199,9,4,1.00
